Year,LocationAbbr,LocationDesc,Class,Topic,Question,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Break_Out,Break_Out_Category,Geolocation,ClassId,TopicId,QuestionId,LocationId,BreakOutId,BreakOutCategoryid,ResponseId
2007,VT,Vermont,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,31.5,,,,25.3,38.5,73,Smoker,Smoked last 3 months of Pregnancy,"(43.625381239, -72.517640791)",CLA9,TOP27,QUO191,50,SMK2,BOC13,RES13
2007,MO,Missouri,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,5.2,,,,3.9,7,55,NBW (>2500g),Birth Weight,"(38.635790776, -92.566300053)",CLA9,TOP27,QUO191,29,BWT2,BOC1,RES10
2007,SC,South Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,4.7,,,,2.5,8.5,24,Unintended,Pregnancy Intendedness,"(33.998821303, -81.045371207)",CLA9,TOP27,QUO191,45,IND2,BOC11,RES9
2007,SC,South Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,2.9,,,,1.1,7,18,OTHER,Marital Status,"(33.998821303, -81.045371207)",CLA9,TOP27,QUO191,45,MA2,BOC3,RES13
2007,WI,Wisconsin,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,7.8,,,,4.9,12.3,17,"Black, non-Hispanic",Maternal Race/Ethnicity,"(44.393191174, -89.816370742)",CLA9,TOP27,QUO191,55,ETH1,BOC6,RES10
2007,RI,Rhode Island,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,0.8,,,,0.3,2.7,1,INADEQUATE PNC,Adequacy of Prenatal care,"(41.708280193, -71.522470314)",CLA9,TOP27,QUO191,44,PNC2,BOC18,RES8
2007,IL,Illinois,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,15,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,Maternal Race/Ethnicity,"(40.485010283, -88.997710178)",CLA9,TOP27,QUO191,17,BOC6,BOC6,
2007,DE,Delaware,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,4.6,,,,2.4,8.5,10,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(39.008830667, -75.577741168)",CLA9,TOP27,QUO191,10,AGE2,BOC17,RES13
2007,NC,North Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.6,,,,0.3,1.2,17,None,None,"(35.466220975, -79.159250463)",CLA9,TOP27,QUO191,37,BOC99,BOC99,RES11
2007,AR,Arkansas,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,2.9,,,,1.7,4.9,27,Non-WIC,On WIC during Pregnancy,"(34.748650124, -92.274490743)",CLA9,TOP27,QUO191,5,WIC1,BOC10,RES13
2007,WY,Wyoming,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,7.9,,,,5.8,10.6,48,Non-Hispanic,Mother Hispanic,"(43.235541343, -108.109830353)",CLA9,TOP27,QUO191,56,HIS2,BOC8,RES10
2007,OH,Ohio,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,3.2,,,,1.7,5.9,19,Medicaid,Medicaid Recipient,"(40.060210141, -82.404260056)",CLA9,TOP27,QUO191,39,MED1,BOC9,RES8
2007,OK,Oklahoma,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.8,,,,0.2,3.2,8,12 yrs,Maternal Education,"(35.472031356, -97.521070214)",CLA9,TOP27,QUO191,40,12YR3,BOC5,RES11
2007,NJ,New Jersey,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,0.2,,,,0.1,0.8,2,35+ yrs,Maternal Age (4 Levels),"(40.130570048, -74.273691288)",CLA9,TOP27,QUO191,34,AYR6,BOC4,RES8
2007,SD,South Dakota,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,3.7,,,,2.4,5.7,12,INTERMEDIATE PNC,Adequacy of Prenatal care,"(44.353130053, -100.373530637)",CLA9,TOP27,QUO191,46,PNC3,BOC18,RES13
2007,NC,North Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,4.7,,,,2.6,8.2,15,"$10,000 to $24,999",Income (years 2004 and beyond),"(35.466220975, -79.159250463)",CLA9,TOP27,QUO191,37,INC36,BOC14,RES9
2007,WA,Washington,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,21,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,Adequacy of Prenatal care,"(47.522278629, -120.47001079)",CLA9,TOP27,QUO191,53,BOC18,BOC18,
2007,VT,Vermont,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,2,,,,1.1,3.5,12,20-29 yrs,Maternal Age (3 Levels),"(43.625381239, -72.517640791)",CLA9,TOP27,QUO191,50,AYR2,BOC19,RES8
2007,MO,Missouri,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,3.7,,,,2.1,6.6,19,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(38.635790776, -92.566300053)",CLA9,TOP27,QUO191,29,AGE2,BOC17,RES9
2007,WI,Wisconsin,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,1.3,,,,0.2,8.3,1,< 12 yrs,Maternal Education,"(44.393191174, -89.816370742)",CLA9,TOP27,QUO191,55,12YR1,BOC5,RES9
2007,WA,Washington,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,3.5,,,,1.8,6.6,13,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(47.522278629, -120.47001079)",CLA9,TOP27,QUO191,53,AGE3,BOC17,RES8
2007,NJ,New Jersey,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,5.1,,,,3.4,7.5,41,12 yrs,Maternal Education,"(40.130570048, -74.273691288)",CLA9,TOP27,QUO191,34,12YR3,BOC5,RES10
2007,DE,Delaware,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,6.6,,,,3.4,12.5,9,INTERMEDIATE PNC,Adequacy of Prenatal care,"(39.008830667, -75.577741168)",CLA9,TOP27,QUO191,10,PNC3,BOC18,RES10
2007,HI,Hawaii,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.6,,,,0.2,1.6,3,12 yrs,Maternal Education,"(21.304850435, -157.857749403)",CLA9,TOP27,QUO191,15,12YR3,BOC5,RES11
2007,MD,Maryland,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,6.6,,,,3.2,13.1,15,"$25,000 to $49,999",Income (years 2004 and beyond),"(39.290580964, -76.609260111)",CLA9,TOP27,QUO191,24,INC37,BOC14,RES10
2007,MO,Missouri,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,89.8,,,,85.5,92.9,305,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,"(38.635790776, -92.566300053)",CLA9,TOP27,QUO191,29,AGE4,BOC17,RES27
2007,RI,Rhode Island,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,0.3,,,,0.1,0.5,4,Hispanic,Maternal Race/Ethnicity,"(41.708280193, -71.522470314)",CLA9,TOP27,QUO191,44,ETH2,BOC6,RES13
2007,PA,Pennsylvania,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,2.1,,,,0.4,10.4,2,20-24 yrs,Maternal Age (4 Levels),"(40.793730152, -77.860700294)",CLA9,TOP27,QUO191,42,AYR4,BOC4,RES9
2007,OH,Ohio,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,19.7,,,,14.6,25.9,79,Smoker,Smoked 3 months before Pregnancy,"(40.060210141, -82.404260056)",CLA9,TOP27,QUO191,39,SMK2,BOC12,RES13
2007,OK,Oklahoma,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,8.7,,,,4.9,14.9,44,< 12 yrs,Maternal Education,"(35.472031356, -97.521070214)",CLA9,TOP27,QUO191,40,12YR1,BOC5,RES13
2007,HI,Hawaii,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,0.5,,,,0.2,1.6,3,0,Number of Previous Live Births,"(21.304850435, -157.857749403)",CLA9,TOP27,QUO191,15,PRV0,BOC20,RES13
2007,IL,Illinois,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,2.2,,,,1.5,3.2,28,NBW (>2500g),Birth Weight,"(40.485010283, -88.997710178)",CLA9,TOP27,QUO191,17,BWT2,BOC1,RES13
2007,DE,Delaware,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,0.7,,,,0.2,2.6,2,25-34 yrs,Maternal Age (4 Levels),"(39.008830667, -75.577741168)",CLA9,TOP27,QUO191,10,AYR5,BOC4,RES8
2007,AR,Arkansas,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,5.7,,,,2,15.3,10,INADEQUATE PNC,Adequacy of Prenatal care,"(34.748650124, -92.274490743)",CLA9,TOP27,QUO191,5,PNC2,BOC18,RES10
2007,MA,Massachusetts,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,38,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,Birth Weight,"(42.27687047, -72.082690675)",CLA9,TOP27,QUO191,25,BOC1,BOC1,
2007,NE,Nebraska,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,22.5,,,,17.6,28.2,82,Smoker,Smoked 3 months before Pregnancy,"(41.641040988001, -99.365720623)",CLA9,TOP27,QUO191,31,SMK2,BOC12,RES10
2007,VT,Vermont,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,7.5,,,,4.5,12.3,16,Smoker,Smoked last 3 months of Pregnancy,"(43.625381239, -72.517640791)",CLA9,TOP27,QUO191,50,SMK2,BOC13,RES8
2007,WA,Washington,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,21,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,Maternal Age (4 Levels),"(47.522278629, -120.47001079)",CLA9,TOP27,QUO191,53,BOC4,BOC4,
2007,IL,Illinois,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.1,,,,0,0.7,2,MARRIED,Marital Status,"(40.485010283, -88.997710178)",CLA9,TOP27,QUO191,17,MA1,BOC3,RES11
2007,IL,Illinois,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,3.6,,,,2.4,5.3,29,WIC,On WIC during Pregnancy,"(40.485010283, -88.997710178)",CLA9,TOP27,QUO191,17,WIC2,BOC10,RES13
2007,UT,Utah,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.6,,,,0.2,2.1,3,Medicaid,Medicaid Recipient,"(39.360700171, -111.587130635)",CLA9,TOP27,QUO191,49,MED1,BOC9,RES11
2007,AR,Arkansas,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.4,,,,0.1,2.4,1,< 12 yrs,Maternal Education,"(34.748650124, -92.274490743)",CLA9,TOP27,QUO191,5,12YR1,BOC5,RES12
2007,CO,Colorado,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,0.8,,,,0.4,1.9,11,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(38.843840757, -106.133610921)",CLA9,TOP27,QUO191,8,AGE3,BOC17,RES8
2007,AK,Alaska,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Age 45+,Maternal Age - 18 to 44 years in groupings,"(64.845079957001, -147.722059036)",CLA9,TOP27,QUO191,2,AGE5,BOC17,RES11
2007,NE,Nebraska,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,83.9,,,,70.2,92.1,79,UNKNOWN PNC,Adequacy of Prenatal care,"(41.641040988001, -99.365720623)",CLA9,TOP27,QUO191,31,PNC4,BOC18,RES27
2007,VT,Vermont,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,1.7,,,,0.6,4.8,3,"$10,000 to $24,999",Income (years 2004 and beyond),"(43.625381239, -72.517640791)",CLA9,TOP27,QUO191,50,INC36,BOC14,RES8
2007,RI,Rhode Island,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,82,,,,78.1,85.4,510,WIC,On WIC during Pregnancy,"(41.708280193, -71.522470314)",CLA9,TOP27,QUO191,44,WIC2,BOC10,RES27
2007,NE,Nebraska,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.4,,,,0.1,1.7,2,Intended,Pregnancy Intendedness,"(41.641040988001, -99.365720623)",CLA9,TOP27,QUO191,31,IND1,BOC11,RES12
2007,WY,Wyoming,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.1,,,,0,0.8,1,Intended,Pregnancy Intendedness,"(43.235541343, -108.109830353)",CLA9,TOP27,QUO191,56,IND1,BOC11,RES12
2007,NJ,New Jersey,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,0.9,,,,0.4,2.1,6,"Less than $10,000",Income (years 2004 and beyond),"(40.130570048, -74.273691288)",CLA9,TOP27,QUO191,34,INC39,BOC14,RES9
2007,MD,Maryland,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,3.1,,,,1.3,6.9,13,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(39.290580964, -76.609260111)",CLA9,TOP27,QUO191,24,AGE3,BOC17,RES10
2007,DE,Delaware,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,4.1,,,,2.4,6.6,16,20-29 yrs,Maternal Age (3 Levels),"(39.008830667, -75.577741168)",CLA9,TOP27,QUO191,10,AYR2,BOC19,RES13
2007,MD,Maryland,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,1.3,,,,0.3,5.6,5,INTERMEDIATE PNC,Adequacy of Prenatal care,"(39.290580964, -76.609260111)",CLA9,TOP27,QUO191,24,PNC3,BOC18,RES9
2007,HI,Hawaii,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,2,,,,0.8,4.5,5,Hispanic,Maternal Race/Ethnicity,"(21.304850435, -157.857749403)",CLA9,TOP27,QUO191,15,ETH2,BOC6,RES13
2007,AK,Alaska,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,1.7,,,,1,3,19,Intended,Pregnancy Intendedness,"(64.845079957001, -147.722059036)",CLA9,TOP27,QUO191,2,IND1,BOC11,RES8
2007,MO,Missouri,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,7.1,,,,4.2,11.9,19,<20 yrs,Maternal Age (4 Levels),"(38.635790776, -92.566300053)",CLA9,TOP27,QUO191,29,AYR1,BOC4,RES10
2007,WY,Wyoming,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,4.7,,,,2.5,8.6,13,INTERMEDIATE PNC,Adequacy of Prenatal care,"(43.235541343, -108.109830353)",CLA9,TOP27,QUO191,56,PNC3,BOC18,RES13
2007,NC,North Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,0.9,,,,0.3,2.5,6,30+ yrs,Maternal Age (3 Levels),"(35.466220975, -79.159250463)",CLA9,TOP27,QUO191,37,AYR3,BOC19,RES8
2007,NE,Nebraska,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,80.1,,,,75.1,84.3,444,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(41.641040988001, -99.365720623)",CLA9,TOP27,QUO191,31,AGE2,BOC17,RES27
2007,WY,Wyoming,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,83.6,,,,78.7,87.5,323,0,Number of Previous Live Births,"(43.235541343, -108.109830353)",CLA9,TOP27,QUO191,56,PRV0,BOC20,RES27
2007,NJ,New Jersey,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,91.3,,,,89.2,93,587,20-29 yrs,Maternal Age (3 Levels),"(40.130570048, -74.273691288)",CLA9,TOP27,QUO191,34,AYR2,BOC19,RES27
2007,NC,North Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,6.1,,,,4.2,8.6,51,25-34 yrs,Maternal Age (4 Levels),"(35.466220975, -79.159250463)",CLA9,TOP27,QUO191,37,AYR5,BOC4,RES10
2007,NJ,New Jersey,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,0.5,,,,0.3,0.9,10,>12 yrs,Maternal Education,"(40.130570048, -74.273691288)",CLA9,TOP27,QUO191,34,12YR2,BOC5,RES9
2007,OR,Oregon,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,1.9,,,,0.6,5.5,10,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(44.567449424, -120.155031326)",CLA9,TOP27,QUO191,41,AGE2,BOC17,RES9
2007,VT,Vermont,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Age < 18,Maternal Age - 18 to 44 years in groupings,"(43.625381239, -72.517640791)",CLA9,TOP27,QUO191,50,AGE1,BOC17,RES9
2007,ME,Maine,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,0.1,,,,0,0.4,1,35+ yrs,Maternal Age (4 Levels),"(45.254228894001, -68.985031336)",CLA9,TOP27,QUO191,23,AYR6,BOC4,RES9
2007,NY,New York (excluding NYC),Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,18,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,Maternal Age (3 Levels),"(42.827001032, -75.543970427)",CLA9,TOP27,QUO191,36,BOC19,BOC19,
2007,MD,Maryland,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.1,,,,0,0.9,1,< 12 yrs,Maternal Education,"(39.290580964, -76.609260111)",CLA9,TOP27,QUO191,24,12YR1,BOC5,RES12
2007,OH,Ohio,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,0.9,,,,0.2,3.5,2,Hispanic,Maternal Race/Ethnicity,"(40.060210141, -82.404260056)",CLA9,TOP27,QUO191,39,ETH2,BOC6,RES13
2007,OH,Ohio,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,13.2,,,,4.6,32.4,8,Age < 18,Maternal Age - 18 to 44 years in groupings,"(40.060210141, -82.404260056)",CLA9,TOP27,QUO191,39,AGE1,BOC17,RES10
2007,UT,Utah,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,0.8,,,,0.4,1.3,15,Intended,Pregnancy Intendedness,"(39.360700171, -111.587130635)",CLA9,TOP27,QUO191,49,IND1,BOC11,RES13
2007,WY,Wyoming,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,1.2,,,,0.4,3.8,2,LBW (<=2500g),Birth Weight,"(43.235541343, -108.109830353)",CLA9,TOP27,QUO191,56,BWT1,BOC1,RES11
2007,SC,South Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,4.2,,,,1.9,8.9,17,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(33.998821303, -81.045371207)",CLA9,TOP27,QUO191,45,AGE2,BOC17,RES13
2007,AK,Alaska,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,78.2,,,,73.3,82.4,333,20-24 yrs,Maternal Age (4 Levels),"(64.845079957001, -147.722059036)",CLA9,TOP27,QUO191,2,AYR4,BOC4,RES27
2007,MD,Maryland,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,81.6,,,,71.6,88.7,137,"Less than $10,000",Income (years 2004 and beyond),"(39.290580964, -76.609260111)",CLA9,TOP27,QUO191,24,INC39,BOC14,RES27
2007,WV,West Virginia,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,4.7,,,,2.8,8,30,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(38.665510202, -80.712640135)",CLA9,TOP27,QUO191,54,AGE3,BOC17,RES9
2007,UT,Utah,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.4,,,,0.1,1.7,2,Unintended,Pregnancy Intendedness,"(39.360700171, -111.587130635)",CLA9,TOP27,QUO191,49,IND2,BOC11,RES11
2007,WA,Washington,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,89.6,,,,86.1,92.3,723,1 or more,Number of Previous Live Births,"(47.522278629, -120.47001079)",CLA9,TOP27,QUO191,53,PRV1,BOC20,RES27
2007,UT,Utah,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,36,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,Marital Status,"(39.360700171, -111.587130635)",CLA9,TOP27,QUO191,49,BOC3,BOC3,
2007,RI,Rhode Island,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,4.7,,,,2.6,8.2,18,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(41.708280193, -71.522470314)",CLA9,TOP27,QUO191,44,AGE2,BOC17,RES13
2007,SC,South Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,3.4,,,,1.3,8.4,13,20-24 yrs,Maternal Age (4 Levels),"(33.998821303, -81.045371207)",CLA9,TOP27,QUO191,45,AYR4,BOC4,RES8
